user_id,login_attempts,failed_logins,unusual_time_access,ip_rep_score,browser_type,new_device_login,session_duration_deviation,network_packet_size_variance,mouse_speed,typing_speed,day_of_week,time_of_day,is_bot
user_1560,1,0,False,0.18,Chrome,False,1.28,0.54,0.92,68.94,Saturday,Afternoon,False
user_644,7,2,False,0.52,Edge,False,4.9,1.74,4.98,11.97,Tuesday,Afternoon,True
user_254,1,2,False,0.08,Other,False,1.73,0.39,0.87,59.52,Wednesday,Afternoon,False
user_955,9,2,True,0.67,Safari,False,3.11,1.66,4.51,16.27,Thursday,Evening,True
user_226,1,1,False,0.04,Firefox,False,0.25,0.61,0.94,77.69,Wednesday,Night,False
user_1065,6,2,False,0.64,Chrome,False,2.06,2.57,3.95,16.35,Tuesday,Morning,True
user_279,1,0,True,0.28,Chrome,False,1.14,0.49,0.59,58.51,Sunday,Night,False
user_1016,5,0,False,0.24,Chrome,False,1.11,0.68,1.14,40.07,Thursday,Afternoon,False
user_1562,6,1,False,0.65,Firefox,False,3.03,1.29,3.01,31.85,Thursday,Evening,True
user_740,5,0,False,0.31,Chrome,False,0.24,0.6,0.76,55.75,Monday,Night,False
user_1444,1,1,False,0.1,Chrome,False,1.05,0.3,0.89,59.4,Monday,Afternoon,False
user_591,4,1,False,0.24,Edge,False,1.57,0.96,1.18,54.61,Wednesday,Night,False
user_1142,6,5,False,0.63,Firefox,False,3.03,2.69,4.83,18.95,Saturday,Evening,True
user_1479,4,4,False,0.95,Chrome,False,2.59,2.44,4.2,24.28,Sunday,Night,True
user_84,3,1,False,0.04,Safari,False,1.71,0.55,0.89,43.94,Tuesday,Evening,False
user_169,2,0,False,0.42,Firefox,False,1.84,0.17,1.84,41.68,Sunday,Night,False
user_672,4,2,False,0.04,Chrome,False,0.76,0.98,1.37,46.32,Thursday,Afternoon,False
user_1012,1,0,False,0.3,Edge,False,0.91,0.61,0.92,66.94,Saturday,Afternoon,False
user_237,9,2,False,0.6,Safari,False,2.59,1.37,2.35,13.72,Sunday,Evening,True
user_789,5,4,False,0.79,Firefox,False,3.57,1.42,2.73,34.63,Saturday,Night,True
user_581,2,2,False,0.32,Edge,False,0.52,0.65,0.77,46.38,Monday,Morning,False
user_936,5,0,False,0.36,Chrome,False,1.29,0.96,1.49,46.96,Friday,Afternoon,False
user_1230,9,2,False,0.87,Other,False,3.74,2.71,4.64,34.69,Monday,Afternoon,True
user_1508,2,2,False,0.41,Chrome,False,1.18,0.8,1.31,78.89,Saturday,Night,False
user_639,4,3,False,0.86,Chrome,False,2.82,2.13,4.65,12.63,Sunday,Afternoon,True
user_1408,4,2,True,0.98,Chrome,False,4.41,2.35,3.14,31.48,Thursday,Evening,True
user_2000,3,1,False,0.33,Chrome,False,0.44,0.07,0.77,58.8,Wednesday,Night,False
user_1723,7,5,False,0.82,Firefox,False,2.06,1.68,4.21,33.24,Friday,Morning,True
user_910,5,1,False,0.03,Chrome,False,0.74,0.64,0.62,70.51,Friday,Morning,False
user_463,3,0,False,0.04,Firefox,False,0.86,0.38,1.73,65.1,Saturday,Night,False
user_1135,5,4,False,0.52,Firefox,False,3.97,2.77,4.74,20.22,Monday,Afternoon,True
user_835,9,3,False,0.77,Chrome,False,3.68,2.41,2.86,37.27,Sunday,Afternoon,True
user_596,4,2,False,0.3,Edge,False,0.77,0.45,1.52,51.13,Friday,Evening,False
user_1752,7,2,False,0.96,Edge,False,2.66,2.86,2.34,25.94,Wednesday,Afternoon,True
user_877,4,2,False,0.04,Firefox,False,0.61,0.76,0.98,55.84,Tuesday,Afternoon,False
user_387,3,2,False,0.45,Firefox,False,1.73,0.14,0.68,44.83,Thursday,Evening,False
user_1755,4,1,True,0.51,Edge,False,3.19,2.17,2.72,24.23,Sunday,Night,True
user_143,4,4,False,0.92,Chrome,False,4.54,2.18,2.04,22.92,Wednesday,Evening,True
user_1833,5,2,False,0.21,Chrome,False,0.34,0.94,1.6,52.91,Wednesday,Evening,False
user_1723,5,4,False,0.54,Chrome,False,3.16,2.9,3.28,14.39,Tuesday,Evening,True
user_1644,4,0,False,0.38,Chrome,False,1.8,0.68,1.55,45.76,Friday,Afternoon,False
user_975,5,0,False,0.06,Edge,False,1.79,0.54,0.82,46.03,Friday,Afternoon,False
user_1924,3,1,False,0.01,Edge,False,0.06,0.23,0.98,77.53,Saturday,Evening,False
user_1391,5,0,True,0.01,Safari,False,1.09,1.0,0.81,57.07,Friday,Night,False
user_753,1,0,False,0.5,Edge,False,1.4,0.15,1.72,55.14,Friday,Morning,False
user_368,4,1,False,0.55,Chrome,False,2.7,2.83,4.08,12.87,Thursday,Evening,True
user_27,3,1,False,0.08,Chrome,False,1.28,0.9,1.0,54.68,Saturday,Night,False
user_1381,3,1,False,0.19,Edge,False,0.31,0.01,1.88,74.8,Wednesday,Morning,False
user_1007,3,1,False,0.03,Chrome,True,1.85,0.95,0.71,47.33,Monday,Night,False
user_1377,1,0,False,0.17,Other,False,0.18,0.4,1.79,46.67,Thursday,Night,False
user_216,3,1,False,0.42,Safari,False,1.79,0.06,0.7,56.17,Monday,Evening,False
user_812,1,2,False,0.32,Chrome,False,0.79,0.86,1.31,72.86,Saturday,Afternoon,False
user_898,8,5,False,0.55,Chrome,False,3.81,1.47,4.78,38.26,Wednesday,Afternoon,True
user_1071,5,4,False,0.64,Edge,False,2.37,2.35,3.64,36.88,Monday,Afternoon,True
user_1349,3,0,True,0.39,Firefox,False,0.79,0.52,0.51,43.62,Tuesday,Morning,False
user_1386,6,4,False,0.53,Chrome,False,3.74,2.23,3.71,16.71,Monday,Evening,True
user_175,4,0,False,0.35,Edge,False,0.09,0.62,1.19,53.76,Friday,Evening,False
user_245,4,2,True,0.1,Chrome,False,0.17,0.8,1.41,61.4,Tuesday,Evening,False
user_294,5,2,False,0.13,Edge,False,0.38,0.21,1.43,66.72,Friday,Evening,False
user_809,1,0,False,0.25,Chrome,False,0.37,0.8,0.96,59.28,Tuesday,Night,False
user_821,5,2,False,0.49,Firefox,False,0.85,0.13,0.67,75.02,Tuesday,Morning,False
user_1424,5,2,False,0.31,Firefox,False,0.94,0.42,0.89,65.97,Sunday,Morning,False
user_1210,3,4,False,0.58,Firefox,True,4.91,2.77,3.1,31.15,Monday,Afternoon,True
user_209,5,2,False,0.69,Chrome,False,3.43,2.72,4.53,20.12,Wednesday,Night,True
user_1519,4,3,False,0.83,Firefox,False,2.72,1.34,3.95,35.9,Thursday,Evening,True
user_1895,5,2,False,0.14,Safari,False,1.27,0.75,1.43,44.8,Friday,Morning,False
user_1828,3,1,False,0.88,Safari,False,4.55,1.6,3.08,28.3,Monday,Morning,True
user_346,2,0,False,0.39,Chrome,False,1.22,0.61,1.6,43.86,Monday,Night,False
user_133,3,1,False,0.09,Edge,False,0.08,0.86,1.6,68.85,Sunday,Morning,False
user_745,1,1,False,0.19,Chrome,False,1.03,0.38,1.62,59.24,Saturday,Evening,False
user_1998,4,0,False,0.22,Chrome,False,1.19,0.3,1.04,69.97,Friday,Night,False
user_408,5,4,False,0.89,Chrome,False,2.0,1.99,3.46,39.48,Friday,Evening,True
user_694,1,0,False,0.46,Chrome,False,0.41,0.44,1.02,42.08,Thursday,Evening,False
user_411,5,2,False,0.49,Chrome,False,0.88,0.17,1.33,74.08,Friday,Morning,False
user_1219,4,1,False,0.54,Chrome,False,3.02,2.75,3.98,39.94,Thursday,Evening,True
user_1729,3,1,False,0.01,Safari,False,1.67,0.18,1.44,43.24,Wednesday,Morning,False
user_828,5,0,False,0.06,Chrome,False,0.18,0.84,1.26,74.31,Saturday,Evening,False
user_252,1,1,False,0.15,Chrome,False,1.41,0.24,1.85,52.89,Wednesday,Morning,False
user_477,4,1,False,0.98,Chrome,False,3.9,2.28,3.28,36.07,Monday,Evening,True
user_1717,1,2,False,0.36,Chrome,False,1.88,0.16,1.99,73.62,Sunday,Morning,False
user_870,2,1,True,0.33,Safari,True,0.92,0.67,1.48,44.51,Saturday,Evening,False
user_1486,2,0,False,0.2,Chrome,False,1.51,0.7,1.77,69.83,Friday,Night,False
user_1023,8,1,False,0.57,Edge,False,4.96,1.87,2.95,14.29,Wednesday,Morning,True
user_571,8,5,True,0.78,Firefox,False,3.63,1.99,4.35,22.48,Monday,Morning,True
user_1567,1,2,True,0.01,Edge,False,1.8,0.48,1.26,76.75,Tuesday,Afternoon,False
user_1462,3,1,False,0.16,Safari,False,0.29,0.78,0.67,50.85,Tuesday,Morning,False
user_1569,6,3,False,0.84,Chrome,False,4.63,1.56,3.79,34.34,Thursday,Night,True
user_1192,5,0,False,0.32,Other,False,0.02,0.94,1.79,60.91,Friday,Evening,False
user_1216,4,0,False,0.09,Chrome,False,0.37,0.77,1.38,54.85,Monday,Morning,False
user_560,5,2,False,0.16,Firefox,False,0.35,0.56,1.51,76.16,Monday,Evening,False
user_1549,3,2,False,0.01,Chrome,False,1.31,0.75,1.02,77.1,Saturday,Evening,False
user_1617,2,1,False,0.44,Chrome,False,0.14,0.28,1.1,58.62,Thursday,Afternoon,False
user_1641,1,2,False,0.37,Firefox,False,1.93,0.85,1.87,48.59,Friday,Evening,False
user_1319,5,2,True,0.41,Chrome,False,1.31,0.67,1.86,63.23,Monday,Morning,False
user_1932,3,2,False,0.1,Firefox,False,0.06,0.05,0.56,68.07,Thursday,Morning,False
user_820,1,1,False,0.1,Firefox,False,1.78,0.04,1.17,73.51,Friday,Night,False
user_730,3,2,False,0.17,Chrome,False,1.55,0.5,0.81,76.19,Thursday,Evening,False
user_975,4,1,False,0.26,Chrome,False,0.02,0.4,1.89,72.08,Monday,Morning,False
user_1366,6,3,False,0.94,Edge,False,4.63,2.5,3.0,14.26,Sunday,Afternoon,True
user_1236,6,5,True,0.97,Firefox,False,2.24,1.78,2.43,31.14,Friday,Afternoon,True
user_1946,2,0,False,0.12,Edge,False,1.9,0.27,1.29,48.1,Friday,Night,False
user_829,3,1,False,0.51,Chrome,False,2.84,1.66,2.51,37.93,Wednesday,Afternoon,True
user_993,5,3,False,0.96,Chrome,False,4.64,2.57,2.7,26.12,Tuesday,Night,True
user_1048,4,1,False,0.81,Firefox,False,3.53,1.66,4.62,23.56,Monday,Evening,True
user_572,8,5,False,0.72,Safari,False,3.12,1.03,3.82,36.84,Thursday,Morning,True
user_302,9,2,False,0.74,Edge,False,3.01,2.92,3.71,11.32,Tuesday,Afternoon,True
user_1573,6,2,False,0.65,Firefox,False,3.21,1.15,3.12,24.61,Thursday,Morning,True
user_932,4,2,False,0.76,Chrome,False,3.68,2.43,4.29,27.13,Sunday,Night,True
user_222,7,5,True,0.58,Edge,False,3.73,2.08,4.09,28.2,Saturday,Morning,True
user_251,2,2,False,0.27,Chrome,False,0.37,0.88,1.68,79.76,Saturday,Afternoon,False
user_514,2,1,False,0.34,Safari,False,1.64,0.58,0.82,73.43,Thursday,Morning,False
user_1003,3,2,False,0.38,Chrome,False,0.41,0.03,0.77,45.51,Tuesday,Afternoon,False
user_1019,3,2,False,0.36,Chrome,False,1.78,0.48,1.63,58.54,Sunday,Afternoon,False
user_473,9,2,False,0.6,Chrome,False,4.3,1.52,3.71,24.78,Monday,Afternoon,True
user_1287,1,2,True,0.43,Edge,False,1.61,0.52,1.01,48.16,Wednesday,Morning,False
user_1931,1,1,False,0.13,Chrome,False,1.35,0.93,1.7,53.67,Tuesday,Afternoon,False
user_276,4,3,False,0.54,Chrome,False,4.1,2.12,3.58,32.8,Sunday,Evening,True
user_61,5,1,False,0.36,Edge,False,0.52,0.02,1.08,63.83,Monday,Afternoon,False
user_204,2,0,False,0.23,Chrome,False,0.46,0.41,1.96,64.99,Sunday,Morning,False
user_1512,4,1,False,0.11,Chrome,False,1.0,0.95,0.57,53.48,Friday,Evening,False
user_109,2,2,False,0.37,Chrome,True,1.9,0.1,0.96,48.29,Wednesday,Afternoon,False
user_1701,1,1,False,0.29,Chrome,False,1.29,0.88,0.82,64.36,Saturday,Evening,False
user_140,8,1,False,0.84,Chrome,False,2.62,1.36,2.99,10.89,Wednesday,Evening,True
user_1021,4,1,True,0.19,Edge,False,0.64,0.59,1.8,63.73,Monday,Evening,False
user_1389,3,0,False,0.06,Firefox,False,1.09,0.34,1.98,41.34,Monday,Morning,False
user_55,3,5,False,0.59,Safari,True,2.53,1.12,2.52,36.35,Tuesday,Afternoon,True
user_1991,4,3,False,0.86,Chrome,False,4.69,2.99,2.96,15.56,Saturday,Afternoon,True
user_367,2,1,False,0.43,Safari,False,1.82,0.52,1.03,70.36,Sunday,Evening,False
user_784,7,1,False,0.86,Chrome,False,2.99,2.21,2.92,33.63,Sunday,Night,True
user_1239,7,3,False,0.64,Chrome,False,4.48,1.07,4.07,11.34,Tuesday,Morning,True
user_1392,8,4,False,0.87,Chrome,True,4.71,1.31,3.97,15.5,Thursday,Evening,True
user_670,4,4,False,0.59,Chrome,False,4.39,1.48,2.66,13.87,Sunday,Afternoon,True
user_313,9,1,True,0.76,Chrome,False,2.82,2.82,3.85,17.09,Thursday,Evening,True
user_621,1,1,False,0.33,Safari,False,1.38,0.36,1.04,73.55,Friday,Morning,False
user_1274,5,1,True,0.54,Firefox,False,3.9,1.89,4.12,29.93,Sunday,Morning,True
user_1277,8,2,False,0.51,Other,True,3.49,2.37,3.68,30.7,Thursday,Afternoon,True
user_198,5,1,False,0.27,Chrome,False,0.88,0.57,1.27,73.53,Monday,Morning,False
user_1557,1,2,False,0.32,Chrome,False,1.61,0.44,0.7,78.22,Friday,Afternoon,False
user_157,2,2,True,0.04,Edge,False,0.68,0.7,1.15,68.79,Wednesday,Evening,False
user_1354,1,0,True,0.16,Firefox,False,0.01,0.49,1.33,60.32,Friday,Afternoon,False
user_1540,4,3,False,0.61,Firefox,False,2.78,1.75,4.6,16.38,Sunday,Afternoon,True
user_1065,9,2,False,0.98,Chrome,False,3.54,1.21,4.7,11.84,Tuesday,Morning,True
user_1572,8,2,False,0.75,Chrome,False,4.7,2.57,3.7,17.87,Wednesday,Morning,True
user_1009,1,2,True,0.18,Edge,False,0.3,0.08,1.74,76.08,Thursday,Night,False
user_1624,4,2,False,0.01,Safari,False,1.36,0.58,1.34,78.98,Thursday,Night,False
user_955,4,2,True,0.52,Chrome,False,4.7,1.04,2.07,27.2,Monday,Morning,True
user_414,5,2,False,0.22,Edge,False,0.95,0.46,1.9,53.73,Monday,Morning,False
user_602,3,5,False,0.82,Firefox,False,3.07,2.76,3.66,28.13,Friday,Afternoon,True
user_1356,6,4,True,0.72,Safari,False,2.35,1.21,2.0,18.69,Wednesday,Morning,True
user_1020,2,1,True,0.35,Other,False,1.86,0.43,0.61,54.36,Thursday,Evening,False
user_1005,2,2,False,0.02,Chrome,False,1.55,0.01,0.65,64.93,Wednesday,Evening,False
user_1034,8,3,False,0.93,Firefox,False,3.58,1.89,4.34,28.56,Sunday,Evening,True
user_536,5,1,False,0.47,Chrome,False,1.48,0.52,0.74,44.56,Wednesday,Evening,False
user_1111,9,1,False,0.56,Chrome,False,3.53,1.75,2.29,30.49,Tuesday,Evening,True
user_704,2,2,False,0.13,Firefox,False,1.43,0.12,0.85,72.99,Friday,Afternoon,False
user_1658,7,2,False,0.51,Safari,True,3.07,1.43,3.2,13.1,Wednesday,Night,True
user_1761,5,1,True,0.28,Chrome,False,1.31,0.16,0.8,64.07,Tuesday,Evening,False
user_1108,9,3,False,0.52,Firefox,False,2.18,1.19,2.33,29.67,Sunday,Morning,True
user_1120,4,1,False,0.1,Chrome,True,0.49,0.82,0.98,45.92,Saturday,Morning,False
user_37,3,2,False,0.35,Chrome,False,1.67,0.5,1.34,56.89,Sunday,Morning,False
user_1951,5,0,False,0.43,Chrome,False,1.59,0.4,1.23,68.2,Friday,Evening,False
user_1565,2,0,True,0.27,Safari,False,1.02,0.21,1.06,47.01,Wednesday,Morning,False
user_65,9,4,False,0.52,Chrome,False,2.26,2.91,3.37,15.98,Monday,Evening,True
user_882,2,0,False,0.41,Chrome,True,1.6,0.55,0.55,42.89,Sunday,Morning,False
user_1803,3,1,False,0.12,Firefox,False,0.71,0.45,1.2,44.82,Wednesday,Evening,False
user_1874,1,1,False,0.02,Chrome,True,1.53,0.47,1.51,73.32,Tuesday,Morning,False
user_244,1,1,True,0.42,Chrome,False,1.93,0.53,0.75,49.29,Tuesday,Afternoon,False
user_786,1,1,False,0.04,Other,False,0.3,0.08,1.27,42.7,Sunday,Evening,False
user_922,8,1,False,0.73,Safari,False,4.02,2.41,2.09,18.36,Saturday,Morning,True
user_645,3,4,True,0.64,Chrome,False,3.53,2.79,3.5,33.5,Sunday,Morning,True
user_1747,5,3,True,0.77,Chrome,False,3.7,1.96,2.96,17.44,Monday,Afternoon,True
user_771,1,1,False,0.29,Chrome,False,0.8,0.7,1.65,59.06,Tuesday,Night,False
user_907,8,5,True,0.72,Firefox,False,3.57,2.09,3.88,12.55,Wednesday,Afternoon,True
user_942,8,4,False,0.66,Edge,False,2.58,1.77,4.16,12.81,Sunday,Afternoon,True
user_74,9,1,True,0.86,Firefox,False,4.0,2.61,2.7,37.29,Saturday,Afternoon,True
user_68,2,2,False,0.31,Chrome,False,0.84,0.04,1.91,70.14,Wednesday,Morning,False
user_363,3,3,False,0.63,Chrome,True,2.37,1.65,4.91,31.65,Friday,Afternoon,True
user_1141,4,5,False,0.88,Chrome,False,2.49,2.38,3.15,35.31,Tuesday,Afternoon,True
user_1351,4,1,False,0.43,Chrome,True,1.88,0.39,1.0,51.93,Saturday,Evening,False
user_1763,6,3,False,0.93,Chrome,False,4.93,2.09,4.13,20.13,Wednesday,Morning,True
user_1597,3,0,False,0.04,Firefox,False,0.44,0.45,1.22,51.51,Thursday,Afternoon,False
user_621,4,1,False,0.15,Edge,False,1.43,0.13,0.9,69.6,Thursday,Afternoon,False
user_1812,3,1,False,0.62,Safari,False,2.13,2.83,4.79,26.51,Sunday,Night,True
user_1447,3,1,True,0.6,Chrome,False,2.9,2.48,3.15,16.11,Friday,Morning,True
user_337,1,2,False,0.02,Chrome,False,1.24,0.87,1.95,49.4,Thursday,Morning,False
user_1007,2,0,False,0.16,Chrome,False,0.5,0.79,1.3,64.59,Sunday,Afternoon,False
user_883,9,5,False,0.68,Safari,False,3.3,2.56,2.32,26.75,Friday,Night,True
user_276,5,5,False,0.93,Other,False,2.99,2.98,3.26,26.4,Thursday,Afternoon,True
user_640,1,1,False,0.05,Firefox,False,1.23,0.05,1.16,68.88,Tuesday,Evening,False
user_1466,5,0,True,0.24,Edge,False,1.48,0.33,0.93,47.02,Monday,Evening,False
user_797,9,3,True,0.62,Chrome,False,4.21,1.57,3.54,31.54,Wednesday,Evening,True
user_999,6,2,False,0.53,Firefox,False,3.02,1.63,2.15,14.35,Monday,Night,True
user_1565,3,2,True,0.41,Chrome,False,1.82,0.64,1.76,72.82,Friday,Afternoon,False
user_225,7,1,False,0.65,Chrome,False,4.64,1.62,3.86,35.56,Thursday,Morning,True
user_1166,5,1,True,0.65,Firefox,False,4.39,2.37,4.36,14.9,Tuesday,Morning,True
user_1383,4,3,False,0.99,Safari,True,3.74,1.3,4.8,36.2,Wednesday,Night,True
user_1005,1,2,False,0.39,Chrome,False,0.31,0.46,1.89,61.14,Friday,Morning,False
user_1352,4,5,False,0.81,Safari,False,4.85,1.24,2.63,16.42,Saturday,Morning,True
user_1135,9,4,False,0.69,Firefox,True,2.16,1.27,4.32,39.88,Monday,Morning,True
user_1404,8,5,False,0.57,Chrome,False,4.89,2.21,4.6,17.33,Saturday,Morning,True
user_1105,9,4,False,0.97,Chrome,False,3.0,2.33,4.29,26.2,Friday,Night,True
user_1172,1,2,False,0.48,Firefox,False,0.62,0.63,1.79,42.63,Friday,Afternoon,False
user_963,4,0,False,0.39,Chrome,False,1.98,0.12,1.47,69.46,Monday,Evening,False
user_975,2,0,False,0.15,Chrome,True,0.06,0.87,1.92,54.64,Sunday,Evening,False
user_1152,4,2,False,0.03,Chrome,False,1.76,0.45,1.08,48.25,Friday,Evening,False
user_1750,3,1,False,0.18,Chrome,False,1.09,0.16,0.84,48.08,Tuesday,Evening,False
user_321,3,1,False,0.45,Firefox,True,1.25,0.2,0.89,63.61,Sunday,Night,False
user_1038,1,0,False,0.05,Chrome,False,0.77,0.44,0.51,67.88,Saturday,Afternoon,False
user_115,9,1,False,0.63,Chrome,False,4.89,1.03,3.86,35.7,Wednesday,Afternoon,True
user_802,2,0,False,0.05,Chrome,False,1.94,0.67,1.44,75.37,Thursday,Night,False
user_540,4,3,False,0.9,Firefox,False,3.11,2.93,3.81,25.02,Saturday,Evening,True
user_1014,2,2,False,0.43,Chrome,False,0.08,0.14,1.6,69.78,Sunday,Night,False
user_1211,2,0,False,0.2,Edge,False,0.65,0.02,0.62,71.66,Monday,Evening,False
user_1989,5,3,True,0.6,Chrome,True,2.04,1.7,3.84,14.41,Tuesday,Night,True
user_774,5,0,True,0.17,Edge,False,1.01,0.88,1.07,40.65,Saturday,Afternoon,False
user_1264,7,1,False,0.54,Chrome,False,3.13,2.96,2.26,38.11,Friday,Evening,True
user_1386,7,1,True,0.8,Chrome,False,4.05,1.31,2.31,18.07,Friday,Afternoon,True
user_723,2,0,False,0.36,Other,False,0.73,0.03,1.36,53.12,Tuesday,Afternoon,False
user_1570,3,1,False,0.34,Firefox,False,0.75,0.12,0.51,56.0,Thursday,Afternoon,False
user_583,2,1,False,0.33,Safari,False,1.26,0.22,1.8,76.83,Wednesday,Afternoon,False
user_657,2,2,False,0.37,Chrome,False,0.61,0.68,1.51,78.9,Thursday,Evening,False
user_126,1,0,False,0.14,Chrome,False,1.18,0.19,1.4,54.93,Tuesday,Afternoon,False
user_58,3,2,False,0.28,Safari,False,1.78,0.35,1.13,52.95,Wednesday,Evening,False
user_1210,6,3,False,0.52,Chrome,True,3.71,1.73,4.08,19.7,Tuesday,Morning,True
user_93,3,1,False,0.47,Chrome,False,0.44,0.18,1.5,66.29,Wednesday,Night,False
user_263,6,5,False,0.57,Firefox,False,3.48,1.8,3.98,24.75,Friday,Morning,True
user_1715,5,2,True,0.67,Firefox,False,2.56,1.71,4.9,32.07,Friday,Morning,True
user_751,1,2,True,0.07,Other,False,1.92,0.05,1.36,47.15,Sunday,Morning,False
user_715,8,1,False,0.66,Chrome,False,3.91,1.59,2.83,13.33,Monday,Afternoon,True
user_1658,7,1,True,0.63,Chrome,False,2.8,1.58,3.36,34.46,Tuesday,Morning,True
user_1520,1,1,False,0.11,Chrome,False,0.36,0.31,0.87,48.43,Monday,Morning,False
user_1196,9,4,False,0.87,Chrome,False,4.48,1.47,2.66,22.0,Thursday,Afternoon,True
user_56,4,4,False,0.57,Chrome,False,4.96,2.62,2.26,19.12,Tuesday,Evening,True
user_1568,3,0,False,0.42,Firefox,False,1.86,0.37,1.69,66.82,Friday,Evening,False
user_1826,4,4,False,0.63,Chrome,False,4.63,1.78,4.62,36.5,Thursday,Night,True
user_1281,8,2,False,0.57,Safari,False,4.42,2.72,4.77,23.82,Saturday,Evening,True
user_699,3,3,False,0.92,Safari,False,4.7,1.37,3.45,13.89,Monday,Afternoon,True
user_780,7,3,True,0.76,Chrome,False,4.71,2.06,2.38,12.06,Wednesday,Night,True
user_200,3,1,False,0.33,Safari,False,1.54,0.75,1.68,55.98,Wednesday,Morning,False
user_877,4,2,True,0.45,Chrome,False,1.3,0.68,1.56,55.5,Thursday,Night,False
user_707,5,0,True,0.19,Chrome,False,1.4,0.9,1.79,72.92,Tuesday,Afternoon,False
user_732,5,1,False,0.12,Edge,False,0.8,0.62,1.51,65.35,Tuesday,Night,False
user_844,8,5,False,0.76,Firefox,False,4.28,1.9,4.53,20.17,Friday,Night,True
user_720,6,4,False,0.98,Chrome,False,4.86,2.85,2.82,26.36,Thursday,Morning,True
user_116,5,2,False,0.18,Edge,False,1.9,0.39,1.85,71.29,Monday,Afternoon,False
user_1355,3,3,True,0.61,Chrome,False,2.79,1.53,3.11,33.94,Saturday,Morning,True
user_501,9,1,True,0.8,Chrome,False,4.9,1.29,4.52,34.35,Sunday,Evening,True
user_508,9,5,False,0.84,Chrome,False,4.53,1.98,4.27,14.09,Friday,Night,True
user_481,6,1,False,0.7,Chrome,False,4.81,2.53,2.02,20.53,Tuesday,Night,True
user_1328,5,2,False,0.93,Edge,False,3.43,1.12,3.26,34.04,Saturday,Afternoon,True
user_640,2,2,False,0.23,Chrome,False,0.19,0.04,1.62,65.63,Thursday,Morning,False
user_1214,1,2,False,0.06,Other,False,0.48,0.95,1.07,57.01,Wednesday,Evening,False
user_174,4,1,False,0.73,Safari,False,2.32,2.24,4.39,32.45,Monday,Afternoon,True
user_1865,7,3,False,0.9,Edge,False,2.52,1.56,4.44,23.31,Monday,Afternoon,True
user_1410,5,5,True,0.78,Chrome,False,4.26,2.17,2.09,14.44,Sunday,Evening,True
user_135,1,0,False,0.34,Chrome,False,1.09,0.09,1.54,56.29,Wednesday,Night,False
user_1780,6,1,False,0.99,Safari,False,2.84,1.61,3.0,18.76,Tuesday,Night,True
user_625,1,2,False,0.35,Firefox,False,0.6,0.97,1.98,41.78,Sunday,Afternoon,False
user_235,6,4,True,0.84,Firefox,False,4.99,1.72,4.65,24.85,Monday,Afternoon,True
user_692,9,2,False,0.86,Firefox,True,3.12,2.45,4.18,23.89,Wednesday,Night,True
user_348,3,5,False,0.85,Firefox,True,2.42,1.38,3.44,20.41,Monday,Night,True
user_41,9,3,False,0.95,Chrome,False,2.42,1.25,2.03,15.08,Thursday,Evening,True
user_1103,3,5,False,0.83,Firefox,False,3.83,2.7,3.72,37.84,Monday,Morning,True
user_668,4,2,False,0.16,Chrome,False,1.41,0.08,1.85,67.33,Monday,Night,False
user_77,2,1,False,0.12,Firefox,False,1.8,0.06,1.46,73.87,Saturday,Night,False
user_944,4,2,True,0.43,Chrome,False,0.6,0.26,1.8,66.96,Monday,Evening,False
user_1348,1,2,False,0.09,Safari,False,1.13,0.92,1.73,41.24,Wednesday,Morning,False
user_1769,4,3,False,0.53,Firefox,True,2.22,2.5,2.84,12.71,Saturday,Afternoon,True
user_866,9,5,False,0.97,Chrome,False,2.56,1.89,4.65,17.81,Monday,Night,True
user_1164,4,1,True,0.15,Chrome,False,1.02,0.41,1.68,59.76,Sunday,Morning,False
user_1055,3,0,True,0.12,Safari,False,0.65,0.25,1.79,73.64,Wednesday,Night,False
user_1847,1,2,False,0.03,Edge,False,0.73,0.33,1.91,53.56,Friday,Afternoon,False
user_863,3,0,False,0.46,Edge,False,0.24,0.74,1.49,63.67,Friday,Evening,False
user_547,6,2,False,0.58,Edge,False,3.25,1.58,3.83,10.33,Friday,Night,True
user_42,9,4,True,0.76,Safari,False,2.1,2.77,2.35,15.43,Sunday,Night,True
user_1426,3,2,False,0.38,Edge,False,0.82,0.68,1.93,77.17,Monday,Morning,False
user_962,4,2,True,0.43,Chrome,True,1.98,0.57,1.64,63.97,Saturday,Evening,False
user_1205,7,4,False,0.92,Chrome,False,2.73,2.4,2.14,15.26,Monday,Evening,True
user_46,5,2,False,0.26,Edge,False,0.76,0.07,0.58,49.21,Saturday,Morning,False
user_649,2,1,False,0.27,Edge,False,0.5,0.59,0.65,46.86,Sunday,Morning,False
user_774,3,1,False,0.21,Safari,True,0.06,0.02,1.38,58.59,Wednesday,Afternoon,False
user_1169,3,2,True,0.13,Chrome,False,1.21,0.23,0.53,46.52,Wednesday,Evening,False
user_800,5,5,False,0.63,Chrome,False,3.69,2.02,3.94,20.71,Wednesday,Evening,True
user_661,3,4,False,0.98,Edge,True,4.97,1.58,4.55,17.64,Friday,Morning,True
user_1173,3,1,True,0.32,Edge,False,1.67,0.51,0.83,72.96,Wednesday,Morning,False
user_201,8,1,True,0.94,Chrome,False,3.42,2.3,2.86,22.96,Saturday,Evening,True
user_1656,7,2,False,0.97,Safari,False,2.38,1.77,4.2,17.21,Sunday,Afternoon,True
